time,proton_density,numden_p_uncer,proton_bulk_speed,bulk_p_uncer,proton_xvelocity,proton_yvelocity,proton_zvelocity,proton_thermal,thermal_p_uncer,alpha_density,numden_a_uncer,alpha_bulk_speed,bulk_a_uncer,alpha_thermal,thermal_a_uncer,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos
2025-07-01 00:04:50.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,10.51618195686488,-26.309858745772924,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5391265769,203917.7476068737,-100409.41556130687
2025-07-01 00:04:55.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,16.156323908706614,-30.607319176358374,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5293535807,203919.1579828047,-100409.33375619241
2025-07-01 00:05:00.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,9.62941306565946,-30.84351648326677,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5195804634,203920.56838529542,-100409.25194882904
2025-07-01 00:05:05.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,22.82097700541499,-31.89915328101006,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.50980744,203921.97878619158,-100409.17014090379
2025-07-01 00:05:10.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.093979687879928,-30.290015855299117,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.5000347474,203923.3891571746,-100409.0883340839
2025-07-01 00:05:15.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,16.63313072824888,-32.447977282691646,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.490261983,203924.7995544418,-100409.00652503048
2025-07-01 00:05:20.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,10.819521661772633,-41.56031643501683,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.4804895807,203926.20992223558,-100408.92471706553
2025-07-01 00:05:25.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,17.373896740564998,-31.315946198790783,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.4707173507,203927.62028847542,-100408.84290855378
2025-07-01 00:05:30.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.017048194008007,-32.015809448017976,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.4609451464,203929.0306530076,-100408.76109947468
2025-07-01 00:05:35.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,18.540309897325617,-33.480501360670964,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.4511727665,203930.4410720841,-100408.67928657198
2025-07-01 00:05:40.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,18.931110210638778,-35.50791484965828,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.4414008183,203931.85143277602,-100408.59747633763
2025-07-01 00:05:45.055,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.284198730907612,-33.33610704570307,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.4316291083,203933.26179086455,-100408.51566560293
2025-07-01 00:05:50.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,31.095002729611707,-28.93386101313686,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.4218571999,203934.6721761737,-100408.43385263032
2025-07-01 00:05:55.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,26.524369401814923,-30.00968170658532,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.4120858968,203936.0825037231,-100408.35204238171
2025-07-01 00:06:00.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,20.77240546893192,-33.68878965139606,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.402314326,203937.49288639368,-100408.27022827929
2025-07-01 00:06:05.056,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.672601083538941,-35.14529633842974,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,1275742.3925426612,203938.9032958743,-100408.18841198302
